,gross,Title,Genre,Description,Director,Actors,Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,title,original_language,popularity,production_companies,release_date,budget,revenue,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,trailer_views,trailer_likes
475,179246868.0,Allegiant,"Action,Adventure,Mystery","After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",Robert Schwentke,"Shailene Woodley, Theo James, Jeff Daniels,Naomi Watts",2016,120,5.7,70504,66.0,33.0,Allegiant,en,28.211,Mandeville Films-Summit Entertainment-Lionsgate-Red Wagon Entertainment,2016-03-09,110000000.0,17924686.8,Released,Break the boundaries of your world,6.1,6050.0,Shailene Woodley-Theo James-Miles Teller-Zoë Kravitz-Naomi Watts-Jeff Daniels-Ansel Elgort-Octavia Spencer-Keiynan Lonsdale-Daniel Dae Kim-Maggie Q-Bill Skarsgård-Jonny Weston-Nadia Hilker-Andy Bean-Ray Stevenson-Mekhi Phifer-Joseph David-Jones-Ashley Judd-Xander Berkeley-Parisa Johnston-Rebecca Pidgeon-Konrad Howard-Theo Howard-Lucella Costa-Amy Parrish-Ken DuBois-Janet McTeer-Thomas Blake Jr.-Julie Ivey-Kyle Clements-Hannah Riley-Autumn Dial-Courtney Hope-Ian Belgard-Timothy Carr-Conphidance-Anthony K. Hyatt,based on novel or book-revolution-dystopia-sequel-based on young adult novel,/ijpRQOwZzGy0vb3Uqmk2Naug1C0.jpg,/qSP072apfe2EEcd5Qg9vGYy2OLw.jpg,262500-157350-131634-294254-131631-101299-299687-198663-222935-18239-50620-290595-24021-50619-70160-241259-291805-286565-8966-123553-328387,5448359.493392742,6447590.044111663
476,183936074.0,Bad Moms,Comedy,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",Jon Lucas,"Mila Kunis, Kathryn Hahn, Kristen Bell,Christina Applegate",2016,100,6.2,66540,113.08,60.0,Bad Moms,en,16.976,Universal Pictures-Huayi Brothers Pictures-Robert Simonds Productions-STX Entertainment-BillBlock Media-Suzanne Todd Productions,2016-07-28,20000000.0,18393607.4,Released,Party like a mother.,6.499,3766.0,Mila Kunis-Kristen Bell-Kathryn Hahn-Christina Applegate-Jada Pinkett Smith-Jay Hernandez-Clark Duke-Annie Mumolo-Emjay Anthony-Oona Laurence-David Walton-Wendell Pierce-J.J. Watt-Leah McKendrick-Megan Ferguson-Lyle Brocato-Wanda Sykes-Cade Mansfield Cooksey-Ann Mahoney-Samantha Beaulieu-Yuka Takara-Jackie Tuttle-Adria Tennor-Kelly Lind-Lena Clark-Amy Brassette-Karmen Capella-Donna DuPlantier-Lindsey Garrett-Angela Larson-Christina DeRosa-Shauna Rappold-Lara Grice-Liz Elkins Newcomer-Carrie Lazar-Nina Millin-Yan Feldman-Jaylen Moore-David Simpson-Turner Crumbley-Billy Slaughter-Meghan Wolfe-Jay Jablonski-Dickson Obahor-LaJessie Smith-Eugenia Kuzmina-Mary McCloud-Lilly Singh-Harry Beckstead-Michele Ziegler-Xanthus Valan-Martha Stewart-Colin Egglesfield-Elvira Kunis-Karen Hahn-Lorelei Bell-Nancy Priddy-Adrienne Banfield-Norris-Alice Mumolo,alcohol-hit-and-run-divorce-family-bathroom humor,/9PaIkUnfOcU1wi5cFbamnmAkjEs.jpg,/7lcwCb9DqQxffR5xdJZPOsxkxPL.jpg,431530-316023-325133-328387-52449-259694-195589-291870-323676-254470-356305-353069-95610-302699-223702-272693-50544-291805-193610-296096-114150,154617.83539342132,6002456.904312633
477,73929392.0,The Boy,"Horror,Mystery,Thriller","An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",William Brent Bell,"Lauren Cohan, Rupert Evans, James Russell, Jim Norton",2016,97,6.0,51235,35.79,42.0,The Boy,en,29.038,Lakeshore Entertainment-Vertigo Entertainment-STX Entertainment,2016-01-22,10000000.0,7392939.2,Released,Every child needs to feel loved.,5.9,3402.0,Lauren Cohan-Rupert Evans-James Russell-Jim Norton-Diana Hardcastle-Ben Robson-Jett Klyne-Lily Pater-Stephanie Lemelin-Matthew Walker,suicide-england-fire-loss of loved one-country house-shower-nanny-mask-murder-mansion-doll-burn victim-secret passageway-broken mirror,/W4cdvWRHX1cKpod2KeK8WuHAHG.jpg,/mRUW8rmpCS2kH22eihPbbMIbFxU.jpg,345911-555974-259693-298312-250546-335796-283445-242512-277685-329440-138843-280092-82507-376570-300669-396422-91586-132232-301804-242224,-624207.3578357276,3324187.363540926
478,299820798.0,Alice Through the Looking Glass,"Adventure,Family,Fantasy",Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,James Bobin,"Mia Wasikowska, Johnny Depp, Helena Bonham Carter, Anne Hathaway",2016,113,6.2,57207,77.04,34.0,Alice Through the Looking Glass,en,43.561,Legend3D-Walt Disney Pictures-Roth Films-Team Todd-Tim Burton Productions,2016-05-25,170000000.0,29945702.4,Released,It's time for a little madness.,6.55,5813.0,Anne Hathaway-Mia Wasikowska-Johnny Depp-Helena Bonham Carter-Alan Rickman-Michael Sheen-Sacha Baron Cohen-Andrew Scott-Rhys Ifans-Timothy Spall-Ed Speleers-Stephen Fry-Lindsay Duncan-Matt Lucas-Tom Godwin-Richard Armitage-Amelia Crouch-Leilah de Meza-Geraldine James-Leo Bill-Barbara Windsor-Meera Syal-Hattie Morahan-Simone Kirby-Siobhan Redmond-Paul Whitehouse-Matt Vogel-Paul Hunter-Wally Wingert-Louis Ashbourne Serkis-Joanna Bobin-Joe Hurst-Oliver Hawkes-Frederick Warder-Eve Hedderwick Turner-Daniel Hoffmann-Gill-Jamie Baughan-Matt Wilman-Siobhán McSweeney-Owain Rhys Davies-Edward Petherbridge-Richard Syms-Neil Edmond-Bill Thomas-Carol Been-Ross Carpenter-Melissa Collier-Heather Craig-Janine Craig-Leigh Daniels-Jules Davison-Matt Dempsey-Nikki Dunsford-Stephanie Elstob-Steve Fortune-Jane Fowler-Adam Galbraith-Chris Grierson-Dale Mercer-William Mowat-Cris Penfold-Kraig Thornber-Carl Walker-Claire Winsper-Isaac Andrews-Alexander Bracq-Adam Burton-Frances de la Tour-Ross Green-Kyle Hebert-Matt Hookings-Bomber Hurley-Smith-Martyn Mayger-Steve Saunders-Mike Simmrin-Johanna Smitz,based on novel or book-clock-queen-sequel-dark fantasy-aftercreditsstinger-duringcreditsstinger-mad hatter-live action remake,/rmG0mRRDlFB7xRySYRUXAQkP86G.jpg,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,12155-118-283366-12092-290595-62213-259316-262504-150689-127380-2454-3933-102651-278927-278154-224141-162-10140-58595-62764-181533,-4843694.930581378,8478426.885306906
479,875458631.0,The Secret Life of Pets,"Animation,Adventure,Comedy","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",Chris Renaud,"Louis C.K., Eric Stonestreet, Kevin Hart, Lake Bell",2016,87,6.6,120259,368.31,61.0,The Secret Life of Pets,en,14.107,Illumination,2016-06-18,75000000.0,87545793.7,Released,Think this is what they do all day?,6.262,7450.0,Louis C.K.-Eric Stonestreet-Kevin Hart-Jenny Slate-Ellie Kemper-Albert Brooks-Lake Bell-Dana Carvey-Hannibal Buress-Bobby Moynihan-Chris Renaud-Steve Coogan-Michael Beattie-Sandra Echeverría-Jaime Camil-Kiely Renaud-Tara Strong-Jason Marsden-Mona Marshall-Brian T. Delaney-Bill Farmer-Jan Rabson-Ken Schretzmann-John Kassir-Danny Mann-Jim Ward-Tyler Werrin-Bob Bergen-Jim Cummings-Jess Harnell-Laraine Newman,pet-bunny-anthropomorphism-dog-animal-apartment building-sewer-terrier-manhattan new york city-rodent-pets-mongrel,/hfsoAEE3MdTy9SLlGnez9iR9Mch.jpg,/m0iEEib19yHzyD8hLh09qkIWbwz.jpg,127380-269149-412117-335797-277834-278154-136799-332210-153518-211672-223702-295693-140300-278927-159824-105864-38757-297761-150540-324852-283366,37891166.44872101,33299827.96724497
480,245623848.0,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy","After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",Dave Green,"Megan Fox, Will Arnett, Tyler Perry, Laura Linney",2016,112,6.0,59312,0.54,40.0,Teenage Mutant Ninja Turtles: Out of the Shadows,en,57.264,Paramount-Nickelodeon Movies-Platinum Dunes-5150 Action-Gama Entertainment Partners,2016-06-01,135000000.0,24562384.8,Released,,6.0,3083.0,Megan Fox-Laura Linney-Will Arnett-Stephen Amell-Pete Ploszek-Alan Ritchson-Noel Fisher-Jeremy Howard-Tyler Perry-Brian Tee-Gary Anthony Williams-Alessandra Ambrosio-Brittany Ishibashi-Stephen Farrelly-Tony Shalhoub-Brad Garrett-Peter Donald Badalamenti II-Antoinette Kalaj-Alice Callahan-Jane Wu-Meredith Travers-Dean Winters-Robert Clohessy-Matt Barnes-Carmelo Anthony-Spencer Hawes-Austin Rivers-DeAndre Jordan-Lou Amundson-JJ Redick-Derek Chadwick-Brett Azar-Marko Caka,sibling relationship-turtle-sequel-based on comic-ninja-rat-bebop and rocksteady,/euVaCiCWz3AALcQXHT6aUqdGUo6.jpg,/41objfan7PDTBG5MFXQl4ownQzJ.jpg,98566-349089-68735-246655-258489-374739-47933-1499-291805-153518-1497-302699-205584-278154-278927-1498-43074-188927-1273-325133-297761,1563329.4757350942,7508412.145320123
481,195243411.0,The BFG,"Adventure,Family,Fantasy","An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",Steven Spielberg,"Mark Rylance, Ruby Barnhill, Penelope Wilton,Jemaine Clement",2016,117,6.4,50853,55.47,66.0,The BFG,en,33.14,Walt Disney Pictures-Amblin Entertainment-Reliance Entertainment-Walden Media-The Kennedy/Marshall Company-DreamWorks Pictures,2016-06-01,140000000.0,19524341.1,Released,The world is more giant than you can imagine.,6.2,3004.0,Mark Rylance-Ruby Barnhill-Rebecca Hall-Jemaine Clement-Bill Hader-Penelope Wilton-Marilyn Norry-Chris Shields-Matt Frewer-Geoffrey Wade-Rafe Spall-Haig Sutherland-John Emmet Tracy-Adam Godley-Daniel Bacon-Paul Moniz de Sa-Ólafur Darri Ólafsson-Michael Adamthwaite-Gabrielle Rose-Lucia Ryan-Julia Torrance-Graham Curry-Jonathan Holmes-Chris Gibbs-Callum Seagram Airlie-Shauna Hansen-Denise Jones-John Emmet Tracy-William Samples-Andy Thompson-Paul Barnhill-Gintare Beinoraviciute-Gerardo Barcala-Simona Hughes,london england-england-queen-little girl-orphan-cannibal-based on children's book-giant-evil brother-live action remake,/vssXmCrfCiARkQ0512oG0wjh2h9.jpg,/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg,433680-306727-294272-241259-136799-328111-283366-278927-313297-277834-127380-332210-278154-258489-297761-153518-159824-43074-259316-601-188927,12124193.502750289,4508255.820975752
482,56722693.0,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,Zoolander 2,en,27.719,Scott Rudin Productions-Red Hour,2016-02-06,50000000.0,5672269.3,Released,Long time no Z,4.866,1992.0,Ben Stiller-Owen Wilson-Will Ferrell-Penélope Cruz-Kristen Wiig-Fred Armisen-Kyle Mooney-Milla Jovovich-Christine Taylor-Justin Theroux-Nathan Lee Graham-Cyrus Arnold-Billy Zane-Jon Daly-Sting-Benedict Cumberbatch-Jerry Stiller-Olivia Munn-Justin Bieber-Mãdãlina Ghenea-Ariana Grande-Kiefer Sutherland-John Malkovich-Anna Wintour-Naomi Campbell-Neil deGrasse Tyson-Kate Moss-Lewis Hamilton-Susan Boyle-Tommy Hilfiger-M.C. Hammer-Alexander Skarsgård-Johnny Weir-Willie Nelson-Christina Hendricks-Andy Dick-A$AP Rocky-Jourdan Dunn-Ana Beatriz Barros-Mika-Marc Jacobs-Karlie Kloss-Alexander Wang-Valentino-Katie Couric-Jane Pauley-Don Lemon-Matt Lauer-Amy Stiller-Charlotte Townsend-Mitch Winston-Fabiano Di Leo-Mamy Camara-Hal Yamanouchi-Antonio Te Maioha-Yama-Moshe Kasher-Christine Thollefsen-Francesca Mills-Pierpaolo Piccioli-Niccolò Senni-Giordana Pieri-Olivier Langhendries-Antonio Calalani-Alexander Schuster-Bha Diop-Taigen Kawabe-Yuki Tsuji-Kohhei Matsuda-Monchhan Monna-Franca Sozzani-Jérôme Jarre-Joe Jonas-Eleonora Carisi-Diane Pernet-Trudie Styler-Leila Yavari-Nazanin Boniadi-Thiago Macedo-Maki Besea-Elettra Capuano-Gionata Curreri-Elga Enardu-Serena Enardu-Sissi Hou-Ólafur Darri Ólafsson-Orlando Orfeo-Lucia Guzzardi-Martin Saints-Davide Clivio-Christopher Cagle-Clinton Clark-Josh Ostrovsky-Skrillex-Soledad O'Brien-Romuald Klos-Jim Lehrer-Christiane Amanpour-Woodrow Asai-Joe Scarborough-Natalie Morales-Katy Perry-Miley Cyrus-Macaulay Culkin-Dan Abrams-Alex Wagner-Alan Cappelli Goetz-Carlijn de Jong-Kristen Fick-Antony Hagopian-Ray Hounsell-Aly Mang-Dorry Marie-Doris McCarthy-Justin McGriff-Skye Stracke-Eugenia Tempesta-Caroline Valencia-Davide Campagna-Marko Caka-Marisol Correa-Erin Dahl-Matthew Herington-Erika Lawson-Beck Bennett-Lenny Kravitz-Demi Lovato-Susan Sarandon-Kelly Aaron,fashion designer-sequel-fashion-male model-fashion show-modeling-fashion model-silly comedy-fashionista-runway model,/e0sHfnIDANQtuqgn7UIupdJni3O.jpg,/xCldMtZS1aGhxxWhtKOBQl2mrvB.jpg,9398-291870-274167-823609-181533-1593-325133-267193-9522-269149-270487-18360-39451-379170-10201-259694-323675-302688-279641-109443-332721,231353.3555946359,2003854.3260686088
483,6740647.0,Midnight Special,"Drama,Mystery,Sci-Fi","A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",Jeff Nichols,"Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver",2016,112,6.7,54787,3.71,76.0,Midnight Special,en,20.538,Warner Bros. Pictures-FilmNation Entertainment-Faliro House Productions-RatPac Entertainment-Tri-State Pictures,2016-02-12,18000000.0,6740647.0,Released,He's not like us.,6.2,1661.0,Michael Shannon-Jaeden Martell-Joel Edgerton-Kirsten Dunst-Adam Driver-David Jensen-Sam Shepard-Scott Haze-Dana Gourrier-Paul Sparks-Kerry Cahill-Bill Camp-Billy Slaughter-Lucy Faust-Sean Bridgers-Allison King-Sharon Landry-Sharon Garrison-James Moses Black-Yvonne Landry-Maureen Brennan-Ann Mahoney-Garrett Hines-Wayne Pére-Dane Rhodes-Lee Zurik-Nicondra Norwood-Sam Malone-Sean Kaplan-James DuMont-Nancy Grace-Lynn Berry-Alexander Eldimiati-D'Arcy Allen-John L. Armijo-Michelle Benet,helicopter-parent child relationship-gas station-hostage-fbi-motel-chase-meteor-government-on the run-shootout-military-religious cult-child kidnapping-goggles,/hgDRq1l4ATxwufWjILKsYtglbI6.jpg,/akfExB9nb79hphVLd3aM64h9ZES.jpg,12247-333371-64720-333352-270487-146198-313922-283235-103731-319888-342521-338766-339419-303858-300673-278927-323676-68735-371645-254302-267935,1004661.0708220984,2041899.605843366
484,108007109.0,Neighbors 2: Sorority Rising,Comedy,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.",Nicholas Stoller,"Seth Rogen, Rose Byrne, Zac Efron, Chloë Grace Moretz",2016,92,5.7,76327,55.29,58.0,Neighbors 2: Sorority Rising,en,32.073,Perfect World Pictures-Point Grey Pictures-Good Universe-Universal Pictures,2016-05-04,35000000.0,10875852.1,Released,New neighbors.,5.8,4035.0,Seth Rogen-Zac Efron-Rose Byrne-Chloë Grace Moretz-Dave Franco-Ike Barinholtz-Lisa Kudrow-Selena Gomez-Jerrod Carmichael-Carla Gallo-Kiersey Clemons-Beanie Feldstein-Hannibal Buress-Christopher Mintz-Plasse-Elise Vargas-Zoey Vargas-Clara Mamet-Awkwafina-John Early-Johnny Pemberton-Kyle Mooney-Ian Gregg-Jacob Wysocki-Liz Cackowski-Kelsey Grammer-Sam Richardson-Abbi Jacobson-Billy Eichner-Brian Huskey-Miles Armstrong-Kemuel Crossty-Cameron Hill-Denryc Hill-Brian K. Johnson-Windsor Jones-Harrison Thacker-Ciara Bravo,alcohol-college-sequel-sorority-neighbor-family-fraternity-bathroom humor,/eyjcLLwxuRXACbglIbwWwaXK9DN.jpg,/qsFTDgkbr0vAjLYAKfOBQFFRxZv.jpg,195589-316023-291870-225565-16996-376659-291805-302699-328387-299687-214756-37950-254470-138832-13649-223702-259694-339846-301351-10947-11887,3684257.692470978,3324497.74219022
485,25035950.0,Free State of Jones,"Action,Biography,Drama","A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters, runaway slaves, and women in an uprising against the corrupt local Confederate government.",Gary Ross,"Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell",2016,139,6.9,29895,,,Free State of Jones,en,14.782,Larger Than Life Productions-Huayi Brothers Pictures-Andrea Leone Films-IM Global-Bluegrass Films-STX Entertainment-Vendian Entertainment-Route One Entertainment-Union Investment Partners-Rahway Road Productions-RAI Cinema-Leone Film Group-01 Distribution,2016-06-24,50000000.0,25035950.0,Released,,6.7,1307.0,Matthew McConaughey-Gugu Mbatha-Raw-Mahershala Ali-Keri Russell-Jacob Lofland-Sean Bridgers-Brad Carter-Jane McNeill-Gary Grubbs-Christopher Berry-Joe Chrest-David Jensen-Kurt Krause-Carlton Caudle-Martin Bats Bradford-Matt Lintz-Kerry Cahill-Jessica Collins-Juan Gaspard-Liza J. Bennett-David Maldonado-Serenity Neil-Lawrence Turner-Lara Grice-Wayne Pére-Jim Klock-Emily Bossak-P.J. Marshall-Ritchie Montgomery-Mattie Liptak-Jill Jane Clements-Thomas Francis Murphy-Johnny McPhail-Bill Tangradi-William Mark McCullough-Sam Malone-Kylen Davis-Will Beinbrink-Troy Hogan-Cy Parks-Dane Rhodes-Lucy Faust-Stella Allen-Cade Mansfield Cooksey-Tahj Vaughans-Brian Lee Franklin,slavery-american civil war,/pKhJLNHu5Aw8BgxOJ90lCmg0j0f.jpg,/ozWMpWLcnWnJV5HsiY5fiD2IZ37.jpg,37036-91474-19525-29748-26201-44154-174104-289720-26718-28667-262982-309886-548-205588-314095-333386-325789-334524-334517-324668-333484,10083064.936263278,4152675.906411167
486,143695338.0,Pete's Dragon,"Adventure,Family,Fantasy","The adventures of an orphaned boy named Pete and his best friend Elliot, who just so happens to be a dragon.",David Lowery,"Bryce Dallas Howard, Robert Redford, Oakes Fegley,Oona Laurence",2016,102,6.8,36322,76.2,71.0,Pete's Dragon,en,19.982,Whitaker Entertainment,2016-08-10,65000000.0,14369533.8,Released,Some secrets are too big to keep.,6.4,1995.0,Oakes Fegley-Bryce Dallas Howard-Wes Bentley-Karl Urban-Oona Laurence-Isiah Whitlock Jr.-Robert Redford-John Kassir-Marcus Henderson-Aaron Jackson-Phil Grieve-Steve Barr-Keagan Carr Fransch-Jade Valour-Augustine Frizzell-Francis Biggs-Jasper Putt-Esmée Myers-Gareth Reeves-Levi Alexander-Jim McLarty-Brandie Stephens-Josephine Stephens-Tai MacKenzie-Ian Harcourt-Mia Thomas-Ruby Acevedo-Oliver Nell-James Allcock-Annabelle Malaika Süess-Olly Presling-Jenesis Au-yeung-Daria Ponomaryova-Bukhosi Ngwenya-William J. Rawbone-Fraser McLeod-Richard Falkner-Jason Fitch-David J. Muzzerall-Geoff Naylor-Toby Halbrooks-Jade Healy-Bart the Bear II,feral child-remake-dragon-orphan-1980s-live action and animation,/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg,/ct9S0m2U2RTCFAVnq3y0nF0Tgb2.jpg,267935-313297-278927-11114-332210-136799-105864-328111-283366-258489-116227-241259-127380-153518-266647-43074-277834-140300-810413-278154-308531,171694.71346592953,6631856.05380648
487,20651333.0,Keanu,"Action,Comedy","When an L.A. drug kingpin's kitten unexpectedly enters the life of two cousins, they will have to go through gangs, hitmen and drug dealers who claim him in order to get him back.",Peter Atencio,"Keegan-Michael Key, Jordan Peele, Tiffany Haddish,Method Man",2016,100,6.3,31913,20.57,63.0,Keanu,en,12.565,New Line Cinema-Warner Bros. Pictures-Monkeypaw Productions,2016-04-21,15000000.0,20609977.0,Released,"Kitten, please.",6.1,923.0,Jordan Peele-Keegan-Michael Key-Tiffany Haddish-Method Man-Darrell Britt-Gibson-Jason Mitchell-Jamar Malachi Neighbors-Luis Guzmán-Will Forte-Nia Long-Rob Huebel-Madison Wolfe-Jordyn A. Davis-James Yeargain-Brittany Seymour-Richard Holden-Nadiyah Skyy Taylor-Susan McBrien-Jenny Ballard-Ian Casselberry-Neil Wells-David A. Cole-Reginal Varice-Nicholas Hayner-Keanu Reeves-Sue-Lynn Ansari-Anna Faris-Gino Galento-Maia Kavchak-Sam Medina,hitman-gangster-strip club-kitten-buddy comedy-gun fight-stolen pet-designer drug,/dPWlBmCixh9k3Jjb7c7jkIaxBbL.jpg,/43gM9MjHPeGktYIHMPvDov1sZcm.jpg,783127-341012-356298-267193-290250-295699-87428-323676-223702-270774-270487-302699-347031-389053-43074-188927-325133-303858-325348-279641-245703,5454207.130344423,8515969.57985391
488,49052787.0,Florence Foster Jenkins,"Biography,Comedy,Drama","The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.",Stephen Frears,"Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson",2016,111,6.9,31776,27.37,71.0,Florence Foster Jenkins,en,13.935,BBC Films-Qwerty Films-Pathé,2016-05-06,29000000.0,48902953.0,Released,"People may say I couldn't sing, but no one can say I didn't sing",6.7,1312.0,Meryl Streep-Hugh Grant-Simon Helberg-Rebecca Ferguson-Nina Arianda-Stanley Townsend-David Haig-Brid Brennan-Christian McKay-John Sessions-Elliot Levey-John Kavanagh-Allan Corduner-Maggie Steed-Paola Dionisotti-Thelma Barlow-Pat Starr-Liza Ross-David Mills-Josh O'Connor-Rhoda Lewis-Mark Arnold-Nat Luurtsema-Ewan Stewart-Carl Davis-David Menkin-Sid Phoenix-Tunji Kasim-Cameron Cuffe-Jonathan Plowright-Danny Mahoney-John Guerrasio,opera-biography-singing false-chronic disease,/c4cV732zTZ5pwtLh1OXQZ4LIgcu.jpg,/x5zHw4qTZ1aP4Lrcv49coRluvxr.jpg,683841-122928-40962-12537-15764-11861-783127-52744-489929-2313-275601-339419-31923-11157-590-623856-606-71688-2259-10641-152737,11646937.124479529,19748927.877593417
489,93282604.0,Money Monster,"Crime,Drama,Thriller",Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,Jodie Foster,"George Clooney, Julia Roberts, Jack O'Connell,Dominic West",2016,98,6.5,68654,41.01,55.0,Money Monster,en,10.62,Sony Pictures-TriStar Pictures-Smoke House Pictures-LStar Capital-The Allegiance Theater,2016-05-12,27000000.0,9328260.4,Released,Not every conspiracy is a theory.,6.4,2695.0,George Clooney-Julia Roberts-Jack O'Connell-Dominic West-Caitríona Balfe-Giancarlo Esposito-Christopher Denham-Lenny Venito-Chris Bauer-Dennis Boutsikaris-Emily Meade-Condola Rashad-Aaron Yoo-Carsey Walker Jr.-Grant Rosenmeyer-Jim Warden-Joseph D. Reitman-Olivia Luccardi-Grizz Chapman-Robert C. Kirk-Genevieve Adams-Daoud Heidami-Anthony DeSando-Ivan Martin-John Ventimiglia-Dominic Colón-Chad Jennings-Cliff Moylan-Brian Edwards-Jimmy Gary Jr.-Frantzy Orisma-Greta Lee-Charlie Thurston-Patricia Dunnock-Sahr Ngaujah-Vernon Campbell-Daniel K. Isaac-Darri Ingolfsson-Makhaola Ndebele-Jamar Greene-Rob Falcone-Bobby Kruger-David Healy-Matt Walton-Pun Bandhu-Jake Choi-Nick Boraine-Jeff Witzke-Bryan Burton-Frank Pando-Shauna Mitchell-Pat Kiernan-Tanisha Scott-Cenk Uygur,new york city-bomb-hostage-sniper-police-hostage-taking-stock market-stock fraud-woman director-tv studio,/DlgdAkAKirD01R1mBejhFjS6nQ.jpg,/8NLZtd2n6Ax0mTnk62OHlMcooir.jpg,290250-270010-291805-325133-267860-324668-207932-270487-68735-363676-146198-353069-302946-333669-333352-333484-278927-332567-296098-308531-668640,2476920.1420610864,1728733.9891281857
490,90632641.0,My Big Fat Greek Wedding 2,"Comedy,Family,Romance",A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.,Kirk Jones,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan",2016,94,6.0,20966,59.57,37.0,My Big Fat Greek Wedding 2,en,11.164,Universal Pictures-Gold Circle Films-HBO Films-Playtone,2016-03-23,18000000.0,9063264.1,Released,People change. Greeks don't.,5.9,881.0,Nia Vardalos-John Corbett-Lainie Kazan-Michael Constantine-Elena Kampouris-Gia Carides-Andrea Martin-Bess Meisler-Louis Mandylor-Joey Fatone-Bruce Gray-Fiona Reid-Harper Gunn-Alex Wolff-John Stamos-Ian Gomez-Rita Wilson-Dave Reachill-Maxillian Grimm-Christopher D. Lindsay-Robert Bellissimo-Lauren Saarimaki-Constantine Vardalos-Jeff White-Julia Gartha-Maria Vacratsis-Chrissy Paraskevopoulos-Ashleigh Rains-Ethan Pugiotto-Theodore Paraskevopoulos-Kolton Stewart-Kathryn Haggis-Gerry Mendicino-Alec Stockwell-Roger Wong-Sam Moses-Aniela Kurylo-Teresa Pavlinek-Kathryn Greenwood-Tannis Burnett-Hershel Blatt-Peter Tharos-Stavroula Logothettis-Leonidas Castrounis,greece-wedding,/lfPqApnLVPsYfdbpSHNnHIxTdmd.jpg,/qQV4MkUNpggKECs0TOjZ3Qf9fRf.jpg,8346-338778-23049-323676-259694-9919-329833-95610-353069-267860-9801-85041-9880-387893-279641-55721-11846-329981-272693-325133-50348,4565499.35927588,3387315.3961856687
